ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Nation,Nation,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500504","Playwriting & Screenwriting",2014,"2014","01000US","United States",5,"Bachelors Degree",12,"playwriting-screenwriting","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500505","Theatre Literature, History, & Criticism",2014,"2014","01000US","United States",5,"Bachelors Degree",8,"theatre-literature-history-criticism","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500506","Acting",2014,"2014","01000US","United States",5,"Bachelors Degree",5,"acting","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500509","Musical Theatre",2014,"2014","01000US","United States",5,"Bachelors Degree",8,"musical-theatre","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5005","Theater Arts & Stagecraft","500599","Other Dramatic Arts & Stagecraft",2014,"2014","01000US","United States",5,"Bachelors Degree",3,"other-dramatic-arts-stagecraft","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5006","Video & Photographic Arts","500601","Film, Cinema, & Video Studies",2014,"2014","01000US","United States",5,"Bachelors Degree",180,"film-cinema-video-studies","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5006","Video & Photographic Arts","500602","Cinematography & Film Production",2014,"2014","01000US","United States",5,"Bachelors Degree",125,"cinematography-film-production","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5006","Video & Photographic Arts","500605","Photography",2014,"2014","01000US","United States",5,"Bachelors Degree",117,"photography","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500701","General Art Studies",2014,"2014","01000US","United States",5,"Bachelors Degree",355,"general-art-studies","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500702","General Fine Studio Arts",2014,"2014","01000US","United States",5,"Bachelors Degree",59,"general-fine-studio-arts","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500703","Art History, Criticism, & Conservation",2014,"2014","01000US","United States",5,"Bachelors Degree",64,"art-history-criticism-conservation","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500705","Drawing",2014,"2014","01000US","United States",5,"Bachelors Degree",168,"drawing","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500706","Multimedia",2014,"2014","01000US","United States",5,"Bachelors Degree",69,"multimedia","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500708","Painting",2014,"2014","01000US","United States",5,"Bachelors Degree",38,"painting","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500709","Sculpture",2014,"2014","01000US","United States",5,"Bachelors Degree",7,"sculpture","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500710","Printmaking",2014,"2014","01000US","United States",5,"Bachelors Degree",7,"printmaking","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500712","Fiber, Textile, & Weaving Arts",2014,"2014","01000US","United States",5,"Bachelors Degree",58,"fiber-textile-weaving-arts","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500713","Metal & Jewelry Arts",2014,"2014","01000US","United States",5,"Bachelors Degree",26,"metal-jewelry-arts","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5007","Fine & Studio Arts","500799","Other Fine Arts & Art Studies",2014,"2014","01000US","United States",5,"Bachelors Degree",21,"other-fine-arts-art-studies","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5009","Music","500901","General Music",2014,"2014","01000US","United States",5,"Bachelors Degree",167,"general-music","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5009","Music","500903","General Music Performance",2014,"2014","01000US","United States",5,"Bachelors Degree",121,"general-music-performance","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5009","Music","500904","Music Theory & Composition",2014,"2014","01000US","United States",5,"Bachelors Degree",2,"music-theory-composition","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5009","Music","500907","Keyboard Instruments",2014,"2014","01000US","United States",5,"Bachelors Degree",10,"keyboard-instruments","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5009","Music","500908","Voice & Opera",2014,"2014","01000US","United States",5,"Bachelors Degree",2,"voice-opera","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5009","Music","500913","Music Technology",2014,"2014","01000US","United States",5,"Bachelors Degree",1,"music-technology","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5009","Music","500999","Other Music",2014,"2014","01000US","United States",5,"Bachelors Degree",0,"other-music","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501002","Fine & Studio Arts Management",2014,"2014","01000US","United States",5,"Bachelors Degree",0,"fine-studio-arts-management","Georgia","04000US13","georgia"
"50","Visual & Performing Arts","5010","Arts, Entertainment, & Media Management","501004","Theatre Arts Management",2014,"2014","01000US","United States",5,"Bachelors Degree",2,"theatre-arts-management","Georgia","04000US13","georgia"
"51","Health","5100","General Allied Health & Health Sciences","510000","General Health Services",2014,"2014","01000US","United States",5,"Bachelors Degree",55,"general-health-services","Georgia","04000US13","georgia"
"51","Health","5102","Communication Disorders Sciences & Services","510201","General Communication Sciences & Disorders",2014,"2014","01000US","United States",5,"Bachelors Degree",57,"general-communication-sciences-disorders","Georgia","04000US13","georgia"
"51","Health","5102","Communication Disorders Sciences & Services","510203","Speech-Language Pathology",2014,"2014","01000US","United States",5,"Bachelors Degree",112,"speech-language-pathology","Georgia","04000US13","georgia"
"51","Health","5106","Dental Support Services","510602","Dental Hygiene",2014,"2014","01000US","United States",5,"Bachelors Degree",58,"dental-hygiene","Georgia","04000US13","georgia"
"51","Health","5107","Health & Medical Administrative Services","510701","Health Care Administration & Management",2014,"2014","01000US","United States",5,"Bachelors Degree",126,"health-care-administration-management","Georgia","04000US13","georgia"
"51","Health","5107","Health & Medical Administrative Services","510702","Hospital & Health Care Facilities Management",2014,"2014","01000US","United States",5,"Bachelors Degree",309,"hospital-health-care-facilities-management","Georgia","04000US13","georgia"
"51","Health","5107","Health & Medical Administrative Services","510706","Health Information & Medical Records Administration",2014,"2014","01000US","United States",5,"Bachelors Degree",45,"health-information-medical-records-administration","Georgia","04000US13","georgia"
"51","Health","5107","Health & Medical Administrative Services","510718","Long Term Care Management",2014,"2014","01000US","United States",5,"Bachelors Degree",11,"long-term-care-management","Georgia","04000US13","georgia"
"51","Health","5107","Health & Medical Administrative Services","510799","Other Health & Medical Administrative Services",2014,"2014","01000US","United States",5,"Bachelors Degree",27,"other-health-medical-administrative-services","Georgia","04000US13","georgia"
"51","Health","5108","Allied Health & Medical Assisting Services","510808","Veterinary Technician & Veterinary Assistant",2014,"2014","01000US","United States",5,"Bachelors Degree",15,"veterinary-technician-veterinary-assistant","Georgia","04000US13","georgia"
"51","Health","5108","Allied Health & Medical Assisting Services","510812","Respiratory Therapy Technician",2014,"2014","01000US","United States",5,"Bachelors Degree",10,"respiratory-therapy-technician","Georgia","04000US13","georgia"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510905","Nuclear Medical Technologist",2014,"2014","01000US","United States",5,"Bachelors Degree",13,"nuclear-medical-technologist","Georgia","04000US13","georgia"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510907","Radiation Therapist",2014,"2014","01000US","United States",5,"Bachelors Degree",90,"radiation-therapist","Georgia","04000US13","georgia"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510908","Respiratory Care Therapist",2014,"2014","01000US","United States",5,"Bachelors Degree",74,"respiratory-care-therapist","Georgia","04000US13","georgia"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510910","Diagnostic Medical Sonography & Ultrasound Technician",2014,"2014","01000US","United States",5,"Bachelors Degree",1,"diagnostic-medical-sonography-ultrasound-technician","Georgia","04000US13","georgia"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510912","Physician Assistant",2014,"2014","01000US","United States",5,"Bachelors Degree",1,"physician-assistant","Georgia","04000US13","georgia"
"51","Health","5109","Allied Diagnostic, Intervention, & Treatment Professions","510913","Athletic Trainer",2014,"2014","01000US","United States",5,"Bachelors Degree",70,"athletic-trainer","Georgia","04000US13","georgia"
"51","Health","5110","Medical Laboratory Research & Allied Professions","511005","Clinical Laboratory Technologist",2014,"2014","01000US","United States",5,"Bachelors Degree",39,"clinical-laboratory-technologist","Georgia","04000US13","georgia"
"51","Health","5110","Medical Laboratory Research & Allied Professions","511099","Other Clinical Laboratory & Allied Health Professions",2014,"2014","01000US","United States",5,"Bachelors Degree",31,"other-clinical-laboratory-allied-health-professions","Georgia","04000US13","georgia"
"51","Health","5111","Medical Preparatory Programs","511102","Pre-Medical Studies",2014,"2014","01000US","United States",5,"Bachelors Degree",8,"pre-medical-studies","Georgia","04000US13","georgia"
"51","Health","5111","Medical Preparatory Programs","511105","Pre-Nursing Studies",2014,"2014","01000US","United States",5,"Bachelors Degree",7,"pre-nursing-studies","Georgia","04000US13","georgia"
"51","Health","5111","Medical Preparatory Programs","511199","Other Health Preparatory Programs",2014,"2014","01000US","United States",5,"Bachelors Degree",41,"other-health-preparatory-programs","Georgia","04000US13","georgia"
"51","Health","5122","Public Health","512201","General Public Health",2014,"2014","01000US","United States",5,"Bachelors Degree",9,"general-public-health","Georgia","04000US13","georgia"
"51","Health","5122","Public Health","512202","Environmental Health",2014,"2014","01000US","United States",5,"Bachelors Degree",23,"environmental-health","Georgia","04000US13","georgia"
"51","Health","5122","Public Health","512207","Public Health Education & Promotion",2014,"2014","01000US","United States",5,"Bachelors Degree",150,"public-health-education-promotion","Georgia","04000US13","georgia"
"51","Health","5122","Public Health","512208","Community Health & Preventative Medicine",2014,"2014","01000US","United States",5,"Bachelors Degree",0,"community-health-preventative-medicine","Georgia","04000US13","georgia"
"51","Health","5122","Public Health","512210","International Public Health",2014,"2014","01000US","United States",5,"Bachelors Degree",8,"international-public-health","Georgia","04000US13","georgia"
"51","Health","5123","Rehabilitation & Therapeutic Professions","512305","Music Therapy",2014,"2014","01000US","United States",5,"Bachelors Degree",13,"music-therapy","Georgia","04000US13","georgia"
"51","Health","5123","Rehabilitation & Therapeutic Professions","512306","Occupational Therapy",2014,"2014","01000US","United States",5,"Bachelors Degree",12,"occupational-therapy","Georgia","04000US13","georgia"
"51","Health","5123","Rehabilitation & Therapeutic Professions","512308","Physical Therapy",2014,"2014","01000US","United States",5,"Bachelors Degree",49,"physical-therapy","Georgia","04000US13","georgia"
"51","Health","5123","Rehabilitation & Therapeutic Professions","512310","Vocational Rehabilitation Counseling",2014,"2014","01000US","United States",5,"Bachelors Degree",0,"vocational-rehabilitation-counseling","Georgia","04000US13","georgia"
"51","Health","5131","Dietetics & Clinical Nutrition Services","513101","Dietetics",2014,"2014","01000US","United States",5,"Bachelors Degree",86,"dietetics","Georgia","04000US13","georgia"
"51","Health","5138","Registered Nursing, Nursing Administration, & Nursing Research","513801","Registered Nursing",2014,"2014","01000US","United States",5,"Bachelors Degree",2253,"registered-nursing","Georgia","04000US13","georgia"
"51","Health","5138","Registered Nursing, Nursing Administration, & Nursing Research","513818","Nursing Practice",2014,"2014","01000US","United States",5,"Bachelors Degree",83,"nursing-practice","Georgia","04000US13","georgia"
"51","Health","5138","Registered Nursing, Nursing Administration, & Nursing Research","513899","Other Registered Nursing, Nursing Administration, Nursing Research, & Clinical Nursing",2014,"2014","01000US","United States",5,"Bachelors Degree",84,"other-registered-nursing-nursing-administration-nursing-research-clinical-nursing","Georgia","04000US13","georgia"
"51","Health","5199","Other Health Professions & Related Clinical Sciences","519999","Other Health Professions & Related Clinical Sciences",2014,"2014","01000US","United States",5,"Bachelors Degree",81,"other-health-professions-related-clinical-sciences-519999","Georgia","04000US13","georgia"
"52","Business","5201","General Business & Commerce","520101","General Business",2014,"2014","01000US","United States",5,"Bachelors Degree",622,"general-business","Georgia","04000US13","georgia"
"52","Business","5202","Business Administration, Management, & Operations","520201","General Business Administration & Management",2014,"2014","01000US","United States",5,"Bachelors Degree",3549,"general-business-administration-management","Georgia","04000US13","georgia"
"52","Business","5202","Business Administration, Management, & Operations","520203","Logistics, Materials, & Supply Chain Management",2014,"2014","01000US","United States",5,"Bachelors Degree",144,"logistics-materials-supply-chain-management","Georgia","04000US13","georgia"
"52","Business","5202","Business Administration, Management, & Operations","520204","Office Management & Supervision",2014,"2014","01000US","United States",5,"Bachelors Degree",35,"office-management-supervision","Georgia","04000US13","georgia"
"52","Business","5202","Business Administration, Management, & Operations","520205","Operations Management & Supervision",2014,"2014","01000US","United States",5,"Bachelors Degree",9,"operations-management-supervision","Georgia","04000US13","georgia"
"52","Business","5202","Business Administration, Management, & Operations","520206","Non-Profit, Public, & Organizational Management",2014,"2014","01000US","United States",5,"Bachelors Degree",1,"non-profit-public-organizational-management","Georgia","04000US13","georgia"
"52","Business","5202","Business Administration, Management, & Operations","520211","Project Management",2014,"2014","01000US","United States",5,"Bachelors Degree",4,"project-management","Georgia","04000US13","georgia"
"52","Business","5202","Business Administration, Management, & Operations","520213","Organizational Leadership",2014,"2014","01000US","United States",5,"Bachelors Degree",37,"organizational-leadership","Georgia","04000US13","georgia"
"52","Business","5202","Business Administration, Management, & Operations","520299","Other Business Administration, Management, & Operations",2014,"2014","01000US","United States",5,"Bachelors Degree",248,"other-business-administration-management-operations","Georgia","04000US13","georgia"
"52","Business","5203","Accounting","520301","Accounting",2014,"2014","01000US","United States",5,"Bachelors Degree",1164,"accounting-520301","Georgia","04000US13","georgia"
"52","Business","5203","Accounting","520305","Accounting & Business Management",2014,"2014","01000US","United States",5,"Bachelors Degree",34,"accounting-business-management","Georgia","04000US13","georgia"
"52","Business","5204","Business Operations Support Services","520401","General Administrative Assistant & Secretarial Science",2014,"2014","01000US","United States",5,"Bachelors Degree",33,"general-administrative-assistant-secretarial-science","Georgia","04000US13","georgia"
"52","Business","5206","Managerial Economics","520601","Business & Managerial Economics",2014,"2014","01000US","United States",5,"Bachelors Degree",270,"business-managerial-economics","Georgia","04000US13","georgia"
"52","Business","5208","Financial Management Services","520801","General Finance",2014,"2014","01000US","United States",5,"Bachelors Degree",850,"general-finance","Georgia","04000US13","georgia"
"52","Business","5209","Hospitality Management","520901","General Hospitality Management",2014,"2014","01000US","United States",5,"Bachelors Degree",84,"general-hospitality-management","Georgia","04000US13","georgia"
"52","Business","5209","Hospitality Management","520904","Hotel Administration & Management",2014,"2014","01000US","United States",5,"Bachelors Degree",30,"hotel-administration-management","Georgia","04000US13","georgia"
"52","Business","5210","Human Resource Management & Services","521001","General Human Resources Management & Personnel Administration",2014,"2014","01000US","United States",5,"Bachelors Degree",72,"general-human-resources-management-personnel-administration","Georgia","04000US13","georgia"
"52","Business","5210","Human Resource Management & Services","521003","Organizational Behavior Studies",2014,"2014","01000US","United States",5,"Bachelors Degree",0,"organizational-behavior-studies","Georgia","04000US13","georgia"
"52","Business","5210","Human Resource Management & Services","521005","Human Resource Development",2014,"2014","01000US","United States",5,"Bachelors Degree",8,"human-resource-development","Georgia","04000US13","georgia"
"52","Business","5211","International Business","521101","International Business, Trade, & Commerce",2014,"2014","01000US","United States",5,"Bachelors Degree",109,"international-business-trade-commerce","Georgia","04000US13","georgia"
"52","Business","5212","Management Information Systems & Services","521201","General Management Information Systems",2014,"2014","01000US","United States",5,"Bachelors Degree",318,"general-management-information-systems","Georgia","04000US13","georgia"
"52","Business","5213","Management Sciences & Quantitative Methods","521304","Actuarial Science",2014,"2014","01000US","United States",5,"Bachelors Degree",33,"actuarial-science","Georgia","04000US13","georgia"
"52","Business","5214","Marketing","521401","General Marketing & Marketing Management",2014,"2014","01000US","United States",5,"Bachelors Degree",1149,"general-marketing-marketing-management","Georgia","04000US13","georgia"
"52","Business","5215","Real Estate","521501","Real Estate",2014,"2014","01000US","United States",5,"Bachelors Degree",67,"real-estate-521501","Georgia","04000US13","georgia"
"52","Business","5217","Insurance","521701","Insurance",2014,"2014","01000US","United States",5,"Bachelors Degree",162,"insurance-521701","Georgia","04000US13","georgia"
"52","Business","5218","General Sales, Merchandising, & Marketing Operations","521899","Other General Merchandising, Sales, & Related Marketing Operations",2014,"2014","01000US","United States",5,"Bachelors Degree",3,"other-general-merchandising-sales-related-marketing-operations","Georgia","04000US13","georgia"
"52","Business","5219","Specialized Sales, Merchandising, & Marketing Operations","521902","Fashion Merchandising",2014,"2014","01000US","United States",5,"Bachelors Degree",134,"fashion-merchandising","Georgia","04000US13","georgia"
"52","Business","5220","Construction Management","522001","Construction Management",2014,"2014","01000US","United States",5,"Bachelors Degree",1,"construction-management-522001","Georgia","04000US13","georgia"
"52","Business","5299","Other Business, Management, Marketing, & Related Services","529999","Other Business, Management, Marketing, & Related Support Services",2014,"2014","01000US","United States",5,"Bachelors Degree",1,"other-business-management-marketing-related-support-services","Georgia","04000US13","georgia"
"54","History","5401","History","540101","General History",2014,"2014","01000US","United States",5,"Bachelors Degree",851,"general-history","Georgia","04000US13","georgia"
"54","History","5401","History","540104","History & Philosophy of Science & Technology",2014,"2014","01000US","United States",5,"Bachelors Degree",26,"history-philosophy-of-science-technology","Georgia","04000US13","georgia"
"01","Agriculture","0100","General Agriculture","010000","General Agriculture",2013,"2013","01000US","United States",5,"Bachelors Degree",6,"general-agriculture-010000","Georgia","04000US13","georgia"
"01","Agriculture","0101","Agriculture Business & Management","010102","Agricultural Business Operations",2013,"2013","01000US","United States",5,"Bachelors Degree",33,"agricultural-business-operations","Georgia","04000US13","georgia"
"01","Agriculture","0101","Agriculture Business & Management","010103","Agricultural Economics",2013,"2013","01000US","United States",5,"Bachelors Degree",43,"agricultural-economics","Georgia","04000US13","georgia"
"01","Agriculture","0105","Agricultural & Domestic Animal Services","010507","Equestrian Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",1,"equestrian-studies","Georgia","04000US13","georgia"
"01","Agriculture","0106","Applied Horticulture & Horticulture Business Services","010601","General Applied Horticulture Operations",2013,"2013","01000US","United States",5,"Bachelors Degree",24,"general-applied-horticulture-operations","Georgia","04000US13","georgia"
"01","Agriculture","0106","Applied Horticulture & Horticulture Business Services","010607","Turf & Turfgrass Management",2013,"2013","01000US","United States",5,"Bachelors Degree",25,"turf-turfgrass-management","Georgia","04000US13","georgia"
"01","Agriculture","0108","Agricultural Public Services","010802","Agricultural Communication & Journalism",2013,"2013","01000US","United States",5,"Bachelors Degree",14,"agricultural-communication-journalism","Georgia","04000US13","georgia"
"01","Agriculture","0109","Animal Sciences","010901","General Animal Sciences",2013,"2013","01000US","United States",5,"Bachelors Degree",123,"general-animal-sciences","Georgia","04000US13","georgia"
"01","Agriculture","0109","Animal Sciences","010905","Dairy Science",2013,"2013","01000US","United States",5,"Bachelors Degree",5,"dairy-science","Georgia","04000US13","georgia"
"01","Agriculture","0109","Animal Sciences","010907","Poultry Science",2013,"2013","01000US","United States",5,"Bachelors Degree",15,"poultry-science","Georgia","04000US13","georgia"
"01","Agriculture","0110","Food Science & Technology","011001","Food Science",2013,"2013","01000US","United States",5,"Bachelors Degree",20,"food-science","Georgia","04000US13","georgia"
"01","Agriculture","0111","Plant Sciences","011103","Horticultural Science",2013,"2013","01000US","United States",5,"Bachelors Degree",11,"horticultural-science","Georgia","04000US13","georgia"
"01","Agriculture","0112","Soil Sciences","011201","General Soil Science & Agronomy",2013,"2013","01000US","United States",5,"Bachelors Degree",5,"general-soil-science-agronomy","Georgia","04000US13","georgia"
"01","Agriculture","0199","Other Agriculture Studies","019999","Other Agriculture, Operations, & Related Sciences",2013,"2013","01000US","United States",5,"Bachelors Degree",47,"other-agriculture-operations-related-sciences","Georgia","04000US13","georgia"
"03","Natural Resources & Conservation","0301","Natural Resource Conservation & Research","030103","Environmental Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",69,"environmental-studies","Georgia","04000US13","georgia"
"03","Natural Resources & Conservation","0301","Natural Resource Conservation & Research","030104","Environmental Science",2013,"2013","01000US","United States",5,"Bachelors Degree",56,"environmental-science","Georgia","04000US13","georgia"
"03","Natural Resources & Conservation","0302","Natural Resource Management & Policy","030207","Natural Resource Recreation & Tourism",2013,"2013","01000US","United States",5,"Bachelors Degree",22,"natural-resource-recreation-tourism","Georgia","04000US13","georgia"
"03","Natural Resources & Conservation","0305","Forestry","030501","General Forestry",2013,"2013","01000US","United States",5,"Bachelors Degree",16,"general-forestry","Georgia","04000US13","georgia"
"03","Natural Resources & Conservation","0305","Forestry","030506","Forest Management",2013,"2013","01000US","United States",5,"Bachelors Degree",12,"forest-management","Georgia","04000US13","georgia"
"03","Natural Resources & Conservation","0306","Wildlife & Wildlands","030601","Wildlife, Fish, & Wildlands Science",2013,"2013","01000US","United States",5,"Bachelors Degree",65,"wildlife-fish-wildlands-science","Georgia","04000US13","georgia"
"04","Architecture and Related Services","0402","Architecture","040201","Architecture",2013,"2013","01000US","United States",5,"Bachelors Degree",139,"architecture-040201","Georgia","04000US13","georgia"
"04","Architecture and Related Services","0406","Landscape Architecture","040601","Landscape Architecture",2013,"2013","01000US","United States",5,"Bachelors Degree",52,"landscape-architecture-040601","Georgia","04000US13","georgia"
"04","Architecture and Related Services","0408","Architectural History & Criticism","040801","General Architectural History & Criticism",2013,"2013","01000US","United States",5,"Bachelors Degree",1,"general-architectural-history-criticism","Georgia","04000US13","georgia"
"04","Architecture and Related Services","0409","Architectural Sciences & Technology","040902","Architectural & Building Sciences & Technology",2013,"2013","01000US","United States",5,"Bachelors Degree",20,"architectural-building-sciences-technology","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0501","Area Studies","050101","African Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",7,"african-studies","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0501","Area Studies","050102","American & U.S. Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",1,"american-us-studies","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0501","Area Studies","050104","East Asian Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",9,"east-asian-studies","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0501","Area Studies","050107","Latin American Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",6,"latin-american-studies","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0501","Area Studies","050108","Near & Middle Eastern Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",11,"near-middle-eastern-studies","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0501","Area Studies","050110","Russian Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",3,"russian-studies","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0501","Area Studies","050122","Regional Studies (U.S., Canadian, Foreign)",2013,"2013","01000US","United States",5,"Bachelors Degree",0,"regional-studies-us-canadian-foreign","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0501","Area Studies","050124","French Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",13,"french-studies","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0501","Area Studies","050125","German Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",7,"german-studies","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0501","Area Studies","050126","Italian Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",7,"italian-studies","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0501","Area Studies","050134","Latin American & Caribbean Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",10,"latin-american-caribbean-studies","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0502","Ethnic, Cultural, & Gender Group Studies","050201","African-American & Black Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",19,"african-american-black-studies","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0502","Ethnic, Cultural, & Gender Group Studies","050207","Women's Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",64,"womens-studies","Georgia","04000US13","georgia"
"05","Cultural & Gender Studies","0502","Ethnic, Cultural, & Gender Group Studies","050299","Other Ethnic, Minority, Gender, & Group Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",3,"other-ethnic-minority-gender-group-studies","Georgia","04000US13","georgia"
"09","Communications","0901","Communication and Media Studies","090100","General Communication",2013,"2013","01000US","United States",5,"Bachelors Degree",36,"general-communication","Georgia","04000US13","georgia"
"09","Communications","0901","Communication and Media Studies","090101","Speech Communication & Rhetoric",2013,"2013","01000US","United States",5,"Bachelors Degree",276,"speech-communication-rhetoric","Georgia","04000US13","georgia"
"09","Communications","0901","Communication and Media Studies","090102","Mass Communication & Media Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",102,"mass-communication-media-studies","Georgia","04000US13","georgia"
"09","Communications","0901","Communication and Media Studies","090199","Other Communication & Media Studies",2013,"2013","01000US","United States",5,"Bachelors Degree",15,"other-communication-media-studies","Georgia","04000US13","georgia"
"09","Communications","0904","Journalism","090401","Journalism",2013,"2013","01000US","United States",5,"Bachelors Degree",541,"journalism-090401","Georgia","04000US13","georgia"
"09","Communications","0904","Journalism","090402","Broadcast Journalism",2013,"2013","01000US","United States",5,"Bachelors Degree",66,"broadcast-journalism","Georgia","04000US13","georgia"
"09","Communications","0907","Radio, Television, & Digital Communication","090701","Radio & Television",2013,"2013","01000US","United States",5,"Bachelors Degree",9,"radio-television","Georgia","04000US13","georgia"
"09","Communications","0907","Radio, Television, & Digital Communication","090702","Digital Communication & Multimedia",2013,"2013","01000US","United States",5,"Bachelors Degree",242,"digital-communication-multimedia","Georgia","04000US13","georgia"
"09","Communications","0907","Radio, Television, & Digital Communication","090799","Other Radio, Television, & Digital Communication",2013,"2013","01000US","United States",5,"Bachelors Degree",112,"other-radio-television-digital-communication","Georgia","04000US13","georgia"
"09","Communications","0909","Public Relations, Advertising, & Applied Communication","090900","Public Relations, Advertising, & Applied Communication",2013,"2013","01000US","United States",5,"Bachelors Degree",2,"public-relations-advertising-applied-communication-090900","Georgia","04000US13","georgia"
"09","Communications","0909","Public Relations, Advertising, & Applied Communication","090902","Public Relations & Image Management",2013,"2013","01000US","United States",5,"Bachelors Degree",174,"public-relations-image-management","Georgia","04000US13","georgia"
"09","Communications","0909","Public Relations, Advertising, & Applied Communication","090903","Advertising",2013,"2013","01000US","United States",5,"Bachelors Degree",195,"advertising","Georgia","04000US13","georgia"
"09","Communications","0999","Other Communication Studies","099999","Other Communication, Journalism, & Related Programs",2013,"2013","01000US","United States",5,"Bachelors Degree",38,"other-communication-journalism-related-programs","Georgia","04000US13","georgia"
"10","Communication Technologies","1002","Audiovisual Communications Technology","100201","Photographic & Video Technology",2013,"2013","01000US","United States",5,"Bachelors Degree",24,"photographic-video-technology","Georgia","04000US13","georgia"
"10","Communication Technologies","1002","Audiovisual Communications Technology","100203","Recording Arts Technology",2013,"2013","01000US","United States",5,"Bachelors Degree",108,"recording-arts-technology","Georgia","04000US13","georgia"
"10","Communication Technologies","1003","Graphic Communications","100304","Animation, Interactive Technology, Video Graphics, & Special Effects",2013,"2013","01000US","United States",5,"Bachelors Degree",196,"animation-interactive-technology-video-graphics-special-effects","Georgia","04000US13","georgia"
"10","Communication Technologies","1003","Graphic Communications","100305","General Production Graphic & Printing Equipment Operator",2013,"2013","01000US","United States",5,"Bachelors Degree",7,"general-production-graphic-printing-equipment-operator","Georgia","04000US13","georgia"
"11","Computer and Information Sciences and Support Services","1101","General Computer & Information Sciences","110101","General Computer & Information Sciences",2013,"2013","01000US","United States",5,"Bachelors Degree",628,"general-computer-information-sciences-110101","Georgia","04000US13","georgia"
